date,jurisdiction,metric_code,value,in_primary_window
2025-07-01,Kebbi,CPI_ALL_ITEMS_MOM_PCT,2.920486543359885,True
2025-07-01,Kogi,CPI_ALL_ITEMS_MOM_PCT,1.8787037536662157,True
2025-07-01,Kwara,CPI_ALL_ITEMS_MOM_PCT,2.494163962227944,True
2025-07-01,Lagos,CPI_ALL_ITEMS_MOM_PCT,0.6203875495424569,True
2025-07-01,Nasarawa,CPI_ALL_ITEMS_MOM_PCT,3.778700566750089,True
2025-07-01,Niger,CPI_ALL_ITEMS_MOM_PCT,3.811657004065566,True
2025-07-01,Ogun,CPI_ALL_ITEMS_MOM_PCT,2.418345837625992,True
2025-07-01,Ondo,CPI_ALL_ITEMS_MOM_PCT,1.107177616864874,True
2025-07-01,Osun,CPI_ALL_ITEMS_MOM_PCT,2.5827179756884107,True
2025-07-01,Oyo,CPI_ALL_ITEMS_MOM_PCT,3.36331445310023,True
2025-07-01,Plateau,CPI_ALL_ITEMS_MOM_PCT,1.9702615718460093,True
2025-07-01,Rivers,CPI_ALL_ITEMS_MOM_PCT,0.6402073646154918,True
2025-07-01,Sokoto,CPI_ALL_ITEMS_MOM_PCT,4.196807870082253,True
2025-07-01,Taraba,CPI_ALL_ITEMS_MOM_PCT,1.7802470601609317,True
2025-07-01,Yobe,CPI_ALL_ITEMS_MOM_PCT,0.8215595904571558,True
2025-07-01,Zamfara,CPI_ALL_ITEMS_MOM_PCT,5.722642142874761,True
2025-08-01,Abia,CPI_ALL_ITEMS_MOM_PCT,2.092685552103162,True
2025-08-01,Abuja,CPI_ALL_ITEMS_MOM_PCT,0.9469213697642688,True
2025-08-01,Adamawa,CPI_ALL_ITEMS_MOM_PCT,4.769208214416537,True
2025-08-01,Akwa Ibom,CPI_ALL_ITEMS_MOM_PCT,0.2819514315110183,True
2025-08-01,Anambra,CPI_ALL_ITEMS_MOM_PCT,-2.5933434680291896,True
2025-08-01,Bauchi,CPI_ALL_ITEMS_MOM_PCT,1.0602940120162003,True
2025-08-01,Bayelsa,CPI_ALL_ITEMS_MOM_PCT,4.3061874711035415,True
2025-08-01,Benue,CPI_ALL_ITEMS_MOM_PCT,0.3438839649425205,True
2025-08-01,Borno,CPI_ALL_ITEMS_MOM_PCT,-3.54098871886302,True
2025-08-01,Cross River,CPI_ALL_ITEMS_MOM_PCT,0.7481202709563632,True
2025-08-01,Delta,CPI_ALL_ITEMS_MOM_PCT,-0.3266212271081343,True
2025-08-01,Ebonyi,CPI_ALL_ITEMS_MOM_PCT,-0.257932203575578,True
2025-08-01,Edo,CPI_ALL_ITEMS_MOM_PCT,2.533718630163335,True
2025-08-01,Ekiti,CPI_ALL_ITEMS_MOM_PCT,6.14009473524348,True
2025-08-01,Enugu,CPI_ALL_ITEMS_MOM_PCT,-5.322733715997771,True
2025-08-01,Gombe,CPI_ALL_ITEMS_MOM_PCT,6.148444097367147,True
2025-08-01,Imo,CPI_ALL_ITEMS_MOM_PCT,-1.808564568590228,True
2025-08-01,Jigawa,CPI_ALL_ITEMS_MOM_PCT,4.8878648750170015,True
2025-08-01,Kaduna,CPI_ALL_ITEMS_MOM_PCT,2.4022798039493125,True
2025-08-01,Kano,CPI_ALL_ITEMS_MOM_PCT,4.251637917635904,True
2025-08-01,Katsina,CPI_ALL_ITEMS_MOM_PCT,8.594620519788947,True
2025-08-01,Kebbi,CPI_ALL_ITEMS_MOM_PCT,2.791279876041358,True
2025-08-01,Kogi,CPI_ALL_ITEMS_MOM_PCT,2.7525653313988983,True
2025-08-01,Kwara,CPI_ALL_ITEMS_MOM_PCT,5.214197982571434,True
2025-08-01,Lagos,CPI_ALL_ITEMS_MOM_PCT,-2.613480098832028,True
2025-08-01,Nasarawa,CPI_ALL_ITEMS_MOM_PCT,-3.5636269272802963,True
2025-08-01,Niger,CPI_ALL_ITEMS_MOM_PCT,0.9102650620196044,True
2025-08-01,Ogun,CPI_ALL_ITEMS_MOM_PCT,3.114298393717391,True
2025-08-01,Ondo,CPI_ALL_ITEMS_MOM_PCT,1.180325006146461,True
2025-08-01,Osun,CPI_ALL_ITEMS_MOM_PCT,0.6601616173895479,True
2025-08-01,Oyo,CPI_ALL_ITEMS_MOM_PCT,4.040071501197076,True
2025-08-01,Plateau,CPI_ALL_ITEMS_MOM_PCT,4.139336721631068,True
2025-08-01,Rivers,CPI_ALL_ITEMS_MOM_PCT,2.385180205436342,True
2025-08-01,Sokoto,CPI_ALL_ITEMS_MOM_PCT,6.57391413997334,True
2025-08-01,Taraba,CPI_ALL_ITEMS_MOM_PCT,-3.636153650501811,True
2025-08-01,Yobe,CPI_ALL_ITEMS_MOM_PCT,9.201713374791808,True
2025-08-01,Zamfara,CPI_ALL_ITEMS_MOM_PCT,1.800064974346128,True
2025-09-01,Abia,CPI_ALL_ITEMS_MOM_PCT,0.972117143002322,True
2025-09-01,Abuja,CPI_ALL_ITEMS_MOM_PCT,-3.223387907000585,True
2025-09-01,Adamawa,CPI_ALL_ITEMS_MOM_PCT,8.154387491525554,True
2025-09-01,Akwa Ibom,CPI_ALL_ITEMS_MOM_PCT,-0.6584191621212625,True
2025-09-01,Anambra,CPI_ALL_ITEMS_MOM_PCT,-0.7042539900417069,True
2025-09-01,Bauchi,CPI_ALL_ITEMS_MOM_PCT,-0.3752126461050693,True
2025-09-01,Bayelsa,CPI_ALL_ITEMS_MOM_PCT,-4.609861747082718,True
2025-09-01,Benue,CPI_ALL_ITEMS_MOM_PCT,-1.302795288389916,True
2025-09-01,Borno,CPI_ALL_ITEMS_MOM_PCT,-3.101642151770079,True
2025-09-01,Cross River,CPI_ALL_ITEMS_MOM_PCT,0.0047104613834676,True
