release_month,observation_month,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,price_ngn_per_litre,unit,source_period_label,is_primary_release,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-01-01,2025-01-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,1182,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,3,4,D3
2025-01-01,2025-01-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1350,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,4,4,D4
2025-01-01,2025-01-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1287.5,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,5,4,D5
2025-01-01,2025-01-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,1080,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,6,4,D6
2025-01-01,2025-01-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,1225,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,7,4,D7
2025-01-01,2025-01-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,1000,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,8,4,D8
2025-01-01,2025-01-01,STATE,Benue,Benue,Benue,North Central,FALSE,1411.11111111111,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,9,4,D9
2025-01-01,2025-01-01,STATE,Borno,Borno,Borno,North East,FALSE,1066.66666666667,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,10,4,D10
2025-01-01,2025-01-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1483.33333333333,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,11,4,D11
2025-01-01,2025-01-01,STATE,Delta,Delta,Delta,South South,FALSE,1364.28571428571,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,12,4,D12
2025-01-01,2025-01-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1133.33333333333,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,13,4,D13
2025-01-01,2025-01-01,STATE,Edo,Edo,Edo,South South,FALSE,1146,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,14,4,D14
2025-01-01,2025-01-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,1180,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,15,4,D15
2025-01-01,2025-01-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1433.33333333333,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,16,4,D16
2025-01-01,2025-01-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,1090,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,17,4,D17
2025-01-01,2025-01-01,STATE,Imo,Imo,Imo,South East,FALSE,1466.66666666667,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,18,4,D18
2025-01-01,2025-01-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,1530,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,19,4,D19
2025-01-01,2025-01-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,1638.33333333333,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,20,4,D20
2025-01-01,2025-01-01,STATE,Kano,Kano,Kano,North West,FALSE,1541.66666666667,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,21,4,D21
2025-01-01,2025-01-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,1469.4444445,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,22,4,D22
2025-01-01,2025-01-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,1090,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,23,4,D23
2025-01-01,2025-01-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,1114.28571428571,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,24,4,D24
2025-01-01,2025-01-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,1171.996855,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,25,4,D25
2025-01-01,2025-01-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,1122.22222222222,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,26,4,D26
2025-01-01,2025-01-01,STATE,Nasarawa,Nassarawa,Nasarawa,North Central,FALSE,1302.257815,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,27,4,D27
2025-01-01,2025-01-01,STATE,Niger,Niger,Niger,North Central,FALSE,1386.686215,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,28,4,D28
2025-01-01,2025-01-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,1141.66666666667,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,29,4,D29
2025-01-01,2025-01-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,1141.7,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,30,4,D30
2025-01-01,2025-01-01,STATE,Osun,Osun,Osun,South West,FALSE,950,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,31,4,D31
2025-01-01,2025-01-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,1015,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,32,4,D32
2025-01-01,2025-01-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1446.992215,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,33,4,D33
2025-01-01,2025-01-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,1308.88888888889,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,34,4,D34
2025-01-01,2025-01-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1330,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,35,4,D35
2025-01-01,2025-01-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1433.33333333333,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,36,4,D36
2025-01-01,2025-01-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,1112.5,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,37,4,D37
2025-01-01,2025-01-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,1104.28571428571,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,38,4,D38
2025-01-01,2025-01-01,ZONE,North Central,North Central,,North Central,TRUE,1307.22,NGN per litre,Average Price,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,3,7,G3
2025-01-01,2025-01-01,ZONE,North East,North East,,North East,TRUE,1212.92,NGN per litre,Average Price,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,4,7,G4
2025-01-01,2025-01-01,ZONE,North West,North West,,North West,TRUE,1386.25,NGN per litre,Average Price,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,7,7,G7
2025-01-01,2025-01-01,ZONE,South East,South East,,South East,TRUE,1284.32,NGN per litre,Average Price,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,2,7,G2
2025-01-01,2025-01-01,ZONE,South South,South South,,South South,TRUE,1265.00132275132,NGN per litre,Average Price,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,5,7,G5
2025-01-01,2025-01-01,ZONE,South West,South West,,South West,TRUE,1091.76,NGN per litre,Average Price,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,6,7,G6
2025-01-01,2025-01-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,1258.3446139544,NGN per litre,2025-01-01,TRUE,,1,PMS_Jan_2025.xlsx,,Fuel January 2025,39,4,D39
2025-02-01,2024-02-01,STATE,Abia,Abia,Abia,South East,FALSE,688.62,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,2,2,B2
2025-02-01,2024-02-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,653.2,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,3,2,B3
2025-02-01,2024-02-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,680.42,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,4,2,B4
2025-02-01,2024-02-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,678,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,5,2,B5
2025-02-01,2024-02-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,685.17,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,6,2,B6
2025-02-01,2024-02-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,688.571428571429,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,7,2,B7
2025-02-01,2024-02-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,680,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,8,2,B8
2025-02-01,2024-02-01,STATE,Benue,Benue,Benue,North Central,FALSE,652.727272727273,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,9,2,B9
2025-02-01,2024-02-01,STATE,Borno,Borno,Borno,North East,FALSE,680.22,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,10,2,B10
2025-02-01,2024-02-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,665.625,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,11,2,B11
2025-02-01,2024-02-01,STATE,Delta,Delta,Delta,South South,FALSE,687,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,12,2,B12
2025-02-01,2024-02-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,670,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,13,2,B13
2025-02-01,2024-02-01,STATE,Edo,Edo,Edo,South South,FALSE,672.5,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,14,2,B14
2025-02-01,2024-02-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,655,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,15,2,B15
2025-02-01,2024-02-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,688.21,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,16,2,B16
2025-02-01,2024-02-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,710,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,17,2,B17
2025-02-01,2024-02-01,STATE,Imo,Imo,Imo,South East,FALSE,705.512545454546,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,18,2,B18
2025-02-01,2024-02-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,696.428571428571,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,19,2,B19
2025-02-01,2024-02-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,678.416666666667,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,20,2,B20
2025-02-01,2024-02-01,STATE,Kano,Kano,Kano,North West,FALSE,675,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,21,2,B21
2025-02-01,2024-02-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,680,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,22,2,B22
2025-02-01,2024-02-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,746.666666666667,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,23,2,B23
2025-02-01,2024-02-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,675.5,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,24,2,B24
2025-02-01,2024-02-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,650,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,25,2,B25
2025-02-01,2024-02-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,654.230769230769,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,26,2,B26
2025-02-01,2024-02-01,STATE,Nasarawa,Nassarawa,Nasarawa,North Central,FALSE,655,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,27,2,B27
2025-02-01,2024-02-01,STATE,Niger,Niger,Niger,North Central,FALSE,653.7,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,28,2,B28
2025-02-01,2024-02-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,650.833333333333,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,29,2,B29
2025-02-01,2024-02-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,666.25,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,30,2,B30
2025-02-01,2024-02-01,STATE,Osun,Osun,Osun,South West,FALSE,664.545454545455,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,31,2,B31
2025-02-01,2024-02-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,652.352941176471,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,32,2,B32
2025-02-01,2024-02-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,686.166666666667,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,33,2,B33
2025-02-01,2024-02-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,680,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,34,2,B34
2025-02-01,2024-02-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,681.428571428571,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,35,2,B35
2025-02-01,2024-02-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,710.56,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,36,2,B36
2025-02-01,2024-02-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,688.2,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,37,2,B37
2025-02-01,2024-02-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,750.43,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,38,2,B38
2025-02-01,2024-02-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,679.36448345666,NGN per litre,2024-02-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,39,2,B39
2025-02-01,2025-01-01,STATE,Abia,Abia,Abia,South East,FALSE,1308.2604734,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,2,3,C2
2025-02-01,2025-01-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,1182,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,3,3,C3
2025-02-01,2025-01-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1350,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,4,3,C4
2025-02-01,2025-01-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1287.5,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,5,3,C5
2025-02-01,2025-01-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,1080,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,6,3,C6
2025-02-01,2025-01-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,1225,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,7,3,C7
2025-02-01,2025-01-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,1000,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,8,3,C8
2025-02-01,2025-01-01,STATE,Benue,Benue,Benue,North Central,FALSE,1411.11111111111,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,9,3,C9
2025-02-01,2025-01-01,STATE,Borno,Borno,Borno,North East,FALSE,1066.66666666667,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,10,3,C10
2025-02-01,2025-01-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1483.33333333333,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,11,3,C11
2025-02-01,2025-01-01,STATE,Delta,Delta,Delta,South South,FALSE,1364.28571428571,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,12,3,C12
2025-02-01,2025-01-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1133.33333333333,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,13,3,C13
2025-02-01,2025-01-01,STATE,Edo,Edo,Edo,South South,FALSE,1146,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,14,3,C14
2025-02-01,2025-01-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,1180,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,15,3,C15
2025-02-01,2025-01-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1433.33333333333,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,16,3,C16
2025-02-01,2025-01-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,1090,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,17,3,C17
2025-02-01,2025-01-01,STATE,Imo,Imo,Imo,South East,FALSE,1466.66666666667,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,18,3,C18
2025-02-01,2025-01-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,1530,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,19,3,C19
2025-02-01,2025-01-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,1638.33333333333,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,20,3,C20
2025-02-01,2025-01-01,STATE,Kano,Kano,Kano,North West,FALSE,1541.66666666667,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,21,3,C21
2025-02-01,2025-01-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,1469.4444445,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,22,3,C22
2025-02-01,2025-01-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,1090,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,23,3,C23
2025-02-01,2025-01-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,1114.28571428571,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,24,3,C24
2025-02-01,2025-01-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,1171.996855,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,25,3,C25
2025-02-01,2025-01-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,1122.22222222222,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,26,3,C26
2025-02-01,2025-01-01,STATE,Nasarawa,Nassarawa,Nasarawa,North Central,FALSE,1302.257815,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,27,3,C27
2025-02-01,2025-01-01,STATE,Niger,Niger,Niger,North Central,FALSE,1386.686215,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,28,3,C28
2025-02-01,2025-01-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,1141.66666666667,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,29,3,C29
2025-02-01,2025-01-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,1141.7,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,30,3,C30
2025-02-01,2025-01-01,STATE,Osun,Osun,Osun,South West,FALSE,950,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,31,3,C31
2025-02-01,2025-01-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,1015,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,32,3,C32
2025-02-01,2025-01-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1446.992215,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,33,3,C33
2025-02-01,2025-01-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,1308.88888888889,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,34,3,C34
2025-02-01,2025-01-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1330,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,35,3,C35
2025-02-01,2025-01-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1433.33333333333,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,36,3,C36
2025-02-01,2025-01-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,1112.5,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,37,3,C37
2025-02-01,2025-01-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,1104.28571428571,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,38,3,C38
2025-02-01,2025-01-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,1258.3446139544,NGN per litre,2025-01-01,FALSE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,39,3,C39
2025-02-01,2025-02-01,STATE,Abia,Abia,Abia,South East,FALSE,1272,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,2,4,D2
2025-02-01,2025-02-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,1166,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,3,4,D3
2025-02-01,2025-02-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1400,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,4,4,D4
2025-02-01,2025-02-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1162.5,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,5,4,D5
2025-02-01,2025-02-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,1021.66666666667,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,6,4,D6
2025-02-01,2025-02-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,1090,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,7,4,D7
2025-02-01,2025-02-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,1000,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,8,4,D8
2025-02-01,2025-02-01,STATE,Benue,Benue,Benue,North Central,FALSE,1450,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,9,4,D9
2025-02-01,2025-02-01,STATE,Borno,Borno,Borno,North East,FALSE,1066.66666666667,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,10,4,D10
2025-02-01,2025-02-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1477.77777777778,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,11,4,D11
2025-02-01,2025-02-01,STATE,Delta,Delta,Delta,South South,FALSE,1131.42857142857,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,12,4,D12
2025-02-01,2025-02-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1140,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,13,4,D13
2025-02-01,2025-02-01,STATE,Edo,Edo,Edo,South South,FALSE,1280,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,14,4,D14
2025-02-01,2025-02-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,956.666666666667,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,15,4,D15
2025-02-01,2025-02-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1500,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,16,4,D16
2025-02-01,2025-02-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,1093.33333333333,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,17,4,D17
2025-02-01,2025-02-01,STATE,Imo,Imo,Imo,South East,FALSE,1500,NGN per litre,2025-02-01,TRUE,,1,PMS_FEB_2025.xlsx,,Fuel February 2025,18,4,D18
